30.76564417,103.98726233,123.699,-254.869
30.76562933,103.98728267,124.312,-257.260
30.76561700,103.98730583,125.507,-259.530
30.76561500,103.98733050,127.323,-260.890
30.76561750,103.98735783,129.650,-262.091
30.76562367,103.98738450,132.201,-263.012
30.76562667,103.98739717,133.350,-263.418
30.76563367,103.98742333,135.774,-264.365
30.76562917,103.98746433,138.278,-267.241
30.76562100,103.98749000,139.589,-269.543
30.76561067,103.98751533,140.807,-271.847
30.76560183,103.98753867,141.927,-273.895
30.76559250,103.98756033,142.883,-275.996
30.76557050,103.98760117,144.387,-280.320
30.76555750,103.98762033,144.887,-282.497
30.76554250,103.98763650,145.133,-284.846
30.76552550,103.98765417,145.289,-287.337
30.76551683,103.98766267,145.295,-288.610
30.76549850,103.98767767,145.266,-291.025
30.76547200,103.98770500,145.629,-294.972
30.76545333,103.98772250,145.643,-297.606
30.76543483,103.98774000,145.639,-300.260
30.76540583,103.98776850,145.732,-304.358
30.76539267,103.98778650,146.208,-306.765
30.76537783,103.98780383,146.608,-309.066
30.76536183,103.98782333,146.883,-311.577
30.76534383,103.98784133,147.067,-314.231
30.76533500,103.98785083,147.185,-315.545
30.76529183,103.98789650,147.674,-322.038
30.76528300,103.98790567,147.724,-323.351
30.76525550,103.98793267,147.918,-327.335
30.76523717,103.98795117,147.989,-329.965
30.76521867,103.98796867,148.090,-332.606
30.76520967,103.98797817,148.192,-333.830
30.76518233,103.98800333,148.248,-337.801
30.76517433,103.98801117,148.284,-339.070
30.76515000,103.98803833,148.812,-342.687
30.76513350,103.98805667,148.837,-345.289
30.76511417,103.98807183,148.808,-347.803
30.76510517,103.98807917,148.742,-349.010
30.76508717,103.98809550,148.838,-351.518
30.76506733,103.98810967,148.637,-354.069
30.76504050,103.98813617,148.924,-358.039
30.76502267,103.98815467,149.166,-360.696
30.76500517,103.98817333,149.369,-363.222
30.76498600,103.98819100,149.413,-365.943
30.76496767,103.98820850,149.540,-368.603
30.76494883,103.98822583,149.577,-371.206
30.76493033,103.98824317,149.658,-373.884
30.76491217,103.98825950,149.730,-376.435
30.76490367,103.98826883,149.922,-377.822
30.76488483,103.98828617,150.004,-380.496
30.76486600,103.98830283,150.059,-383.070
30.76483883,103.98832800,150.290,-386.954
30.76482933,103.98833583,150.277,-388.346
30.76480950,103.98835100,150.119,-390.951
30.76478017,103.98837383,150.072,-394.872
30.76477050,103.98838217,150.085,-396.160
30.76472833,103.98841967,150.236,-402.203
30.76472017,103.98842683,150.284,-403.386
30.76470483,103.98844283,150.659,-405.711
30.76469083,103.98846200,151.268,-408.101
30.76467700,103.98848133,151.877,-410.484
30.76466367,103.98850000,152.491,-412.822
30.76464983,103.98851950,153.139,-415.167
30.76463700,103.98853867,153.903,-417.373
30.76462650,103.98855833,154.916,-419.392
30.76462600,103.98858900,157.539,-420.842
30.76462817,103.98860017,158.584,-421.355
30.76463317,103.98862200,160.710,-422.023
30.76464150,103.98864183,162.860,-422.483
30.76464417,103.98866933,165.857,-423.351
30.76464650,103.98867750,166.759,-423.521
30.76465183,103.98869133,168.316,-423.558
30.76465933,103.98870250,169.798,-423.469
30.76465950,103.98870417,169.874,-423.463
30.76465867,103.98870450,169.896,-423.460
30.76465800,103.98870450,169.882,-423.464
30.76465750,103.98870433,169.871,-423.462
30.76465767,103.98870417,169.867,-423.467
30.76467017,103.98871200,171.244,-422.729
30.76467000,103.98871167,171.257,-422.728
30.76466933,103.98871117,171.209,-422.748
30.76466933,103.98871017,171.186,-422.771
30.76467017,103.98871050,171.170,-422.786
30.76466950,103.98871117,171.186,-422.789
30.76466900,103.98871200,171.182,-422.782
30.76466800,103.98871317,171.184,-422.784
30.76466750,103.98871450,171.186,-422.782
30.76466733,103.98871550,171.181,-422.780
30.76466733,103.98871700,171.183,-422.777
30.76466717,103.98871700,171.178,-422.789
30.76466700,103.98871783,171.178,-422.787
30.76466717,103.98871767,171.187,-422.780
30.76466750,103.98871733,171.185,-422.781
30.76466750,103.98871833,171.188,-422.789
30.76466600,103.98871850,171.184,-422.782
30.76466533,103.98871867,171.180,-422.787
30.76466467,103.98871917,171.142,-422.806
30.76466533,103.98871900,171.201,-422.779
30.76466567,103.98871967,171.184,-422.781
30.76466583,103.98871983,171.193,-422.784
30.76466617,103.98872000,171.187,-422.784
30.76466617,103.98872050,171.184,-422.772
30.76466650,103.98872067,171.183,-422.779
30.76466717,103.98872100,171.182,-422.773
30.76466733,103.98872017,171.191,-422.775
30.76466750,103.98871933,171.187,-422.772
30.76466833,103.98871883,171.196,-422.771
30.76466850,103.98871817,171.193,-422.772
30.76467017,103.98871700,171.182,-422.770
30.76467033,103.98871700,171.181,-422.771
30.76467067,103.98871683,171.190,-422.772
30.76467083,103.98871700,171.187,-422.764
30.76467167,103.98871717,171.191,-422.771
30.76467200,103.98871750,171.205,-422.755
30.76467217,103.98871617,171.204,-422.767
30.76467283,103.98871550,171.227,-422.755
30.76468817,103.98871450,172.347,-422.005
30.76470483,103.98872117,174.049,-420.972
30.76472333,103.98873333,176.421,-420.147
30.76474133,103.98874533,178.607,-419.161
30.76475767,103.98876167,181.005,-418.698
30.76477283,103.98878183,183.672,-418.435
30.76478817,103.98880083,186.211,-418.182
30.76480267,103.98882233,188.887,-418.057
30.76481833,103.98884183,191.304,-417.819
30.76483483,103.98886200,193.949,-417.591
30.76485000,103.98888400,196.657,-417.519
30.76486400,103.98890550,199.146,-417.416
30.76488017,103.98892450,201.778,-417.041
30.76489733,103.98894467,204.459,-416.808
30.76491233,103.98896617,207.063,-416.747
30.76492633,103.98898850,209.710,-416.713
30.76494233,103.98900900,212.303,-416.361
