30.76755367,103.98383467,-0.351,-0.007
30.76755317,103.98383550,-0.348,-0.012
30.76755333,103.98383633,-0.351,-0.017
30.76755283,103.98383683,-0.351,-0.011
30.76755183,103.98383617,-0.349,-0.017
30.76754850,103.98383417,-0.343,-0.020
30.76754567,103.98383300,-0.349,-0.017
30.76754267,103.98383083,-0.355,-0.014
30.76754083,103.98382917,-0.351,-0.007
30.76754017,103.98382750,-0.349,-0.016
30.76753883,103.98382583,-0.355,-0.011
30.76753933,103.98382567,-0.348,-0.011
30.76753917,103.98382533,-0.348,-0.011
30.76753933,103.98382583,-0.354,-0.017
30.76753983,103.98382600,-0.350,-0.014
30.76754067,103.98382617,-0.349,-0.008
30.76754167,103.98382633,-0.348,-0.016
30.76754217,103.98382567,-0.347,-0.009
30.76754283,103.98382467,-0.350,-0.014
30.76754350,103.98382267,-0.352,-0.019
30.76754317,103.98382350,-0.356,-0.013
30.76754267,103.98382583,-0.351,-0.015
30.76754167,103.98382983,-0.348,-0.015
30.76754133,103.98383150,-0.343,-0.010
30.76754067,103.98383333,-0.340,-0.010
30.76754083,103.98383517,-0.338,-0.017
30.76754100,103.98383650,-0.335,-0.018
30.76754100,103.98383767,-0.332,-0.020
30.76754083,103.98383900,-0.333,-0.012
30.76754050,103.98384050,-0.337,-0.020
30.76754050,103.98384100,-0.337,-0.010
30.76753983,103.98384117,-0.345,0.010
30.76753883,103.98384133,-0.339,-0.003
30.76753817,103.98384050,-0.348,-0.008
30.76753783,103.98383883,-0.346,-0.008
30.76753833,103.98383733,-0.346,-0.006
30.76753817,103.98383550,-0.346,-0.004
30.76753917,103.98383567,-0.347,-0.009
30.76753967,103.98383433,-0.346,-0.005
30.76753983,103.98383300,-0.346,-0.007
30.76754017,103.98383283,-0.345,-0.000
30.76754000,103.98383383,-0.346,-0.005
30.76754050,103.98383367,-0.350,-0.007
30.76753933,103.98383333,-0.042,-0.011
30.76753850,103.98383017,0.320,0.067
30.76753017,103.98381783,2.132,0.486
30.76752017,103.98380683,3.780,0.919
30.76751017,103.98379400,5.534,1.248
30.76749933,103.98377967,7.442,1.557
30.76748917,103.98376583,9.159,1.947
30.76747967,103.98375233,10.954,2.296
30.76746933,103.98373567,12.990,2.592
30.76744483,103.98369867,17.833,3.471
30.76742617,103.98367233,20.320,4.166
30.76741450,103.98365817,22.284,4.638
30.76740183,103.98364267,24.316,5.025
30.76739117,103.98362650,26.274,5.200
30.76738250,103.98360917,28.342,5.080
30.76737483,103.98358917,30.467,4.731
30.76736850,103.98357000,32.476,4.375
30.76736117,103.98354950,34.685,3.929
30.76735883,103.98352500,36.843,2.732
30.76736317,103.98350050,38.680,1.015
30.76737117,103.98347733,40.237,-0.620
30.76737650,103.98345350,41.914,-2.224
30.76738383,103.98343283,43.070,-3.906
30.76739600,103.98342000,43.431,-5.523
30.76740667,103.98341067,43.575,-6.772
30.76741850,103.98340450,43.365,-8.187
30.76743433,103.98340050,42.840,-9.810
30.76744917,103.98339733,42.253,-11.386
30.76746433,103.98339417,41.658,-13.017
30.76748383,103.98338933,41.132,-15.187
30.76750717,103.98338200,40.602,-17.830
30.76753167,103.98337233,40.265,-20.497
30.76755583,103.98336283,39.772,-23.031
30.76757967,103.98335633,39.108,-25.631
30.76760283,103.98334850,38.550,-28.149
30.76762400,103.98333867,38.164,-30.740
30.76764483,103.98333033,37.607,-33.169
30.76766617,103.98332783,36.578,-35.355
30.76768183,103.98332583,35.994,-36.669
30.76769550,103.98332400,35.355,-38.055
30.76771100,103.98332050,34.902,-39.733
30.76772950,103.98331733,34.053,-41.480
30.76774967,103.98331733,33.084,-43.501
30.76776883,103.98331400,32.548,-45.529
30.76778600,103.98330533,32.576,-47.576
30.76780200,103.98329300,32.875,-49.674
30.76781700,103.98327900,33.338,-51.729
30.76782933,103.98326683,33.767,-53.481
30.76783433,103.98326667,33.770,-53.496
30.76783650,103.98326817,33.777,-53.551
30.76783767,103.98326917,33.780,-53.556
30.76783833,103.98326950,33.783,-53.536
30.76783867,103.98326967,33.777,-53.527
30.76783867,103.98327017,33.776,-53.543
30.76783850,103.98327100,33.779,-53.543
30.76783817,103.98327200,33.777,-53.544
30.76783817,103.98327283,33.770,-53.544
30.76783817,103.98327350,33.776,-53.541
30.76783800,103.98327467,33.779,-53.542
30.76783783,103.98327550,33.776,-53.542
30.76783767,103.98327650,33.779,-53.543
30.76783750,103.98327717,33.777,-53.547
30.76783750,103.98327800,33.776,-53.551
30.76783733,103.98327867,33.774,-53.550
30.76783700,103.98327950,33.775,-53.545
30.76783817,103.98327933,33.781,-53.543
30.76783850,103.98327933,33.774,-53.551
30.76783800,103.98328000,33.765,-53.539
30.76783867,103.98328033,33.770,-53.542
30.76783950,103.98328083,33.769,-53.545
30.76784000,103.98328133,33.769,-53.543
30.76784067,103.98328100,33.772,-53.548
30.76784117,103.98328083,33.771,-53.547
30.76784150,103.98328100,33.770,-53.548
30.76784250,103.98328100,33.772,-53.544
30.76784317,103.98328083,33.769,-53.543
30.76784417,103.98328150,33.769,-53.544
30.76784483,103.98328167,33.766,-53.538
30.76784600,103.98328133,33.769,-53.541
30.76784717,103.98328083,33.770,-53.544
30.76784800,103.98328050,33.764,-53.542
30.76784900,103.98328017,33.764,-53.543
30.76784933,103.98327983,33.774,-53.537
30.76784983,103.98328000,33.767,-53.548
30.76785050,103.98328017,33.767,-53.538
